runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.002,2,3,475,1829,211,209,209,209,3,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-23.scen
0.003,2,3,470,1840,216,210,210,210,4,0,0,0,0,1,0,0,0,1,1,0,5,0,0,1,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-24.scen
0.008,3,5,498,2020,233,230,228,230,5,1,0,1,0,1,0,0,0,2,1,0,7,0,0,1,0.003,0,0,0,0,0,0.002,0,0,0.001,0.001,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-25.scen
0.003,1,1,357,1554,228,227,227,227,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-26.scen
0.002,1,1,315,1374,218,217,217,217,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-27.scen
0.001,1,1,317,1387,239,239,239,239,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-28.scen
0.001,1,1,273,1225,216,216,216,216,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-29.scen
0.003,1,1,331,1426,236,235,234,235,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-30.scen
0.004,1,1,261,1138,201,200,200,200,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.009,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-31.scen
0.001,1,1,282,1226,227,227,227,227,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-32.scen
0.002,1,1,311,1335,218,217,217,217,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-33.scen
0.001,1,1,283,1248,231,231,231,231,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-34.scen
0,0,1,257,1139,226,226,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-35.scen
0.005,2,3,646,2294,246,237,237,237,2,0,0,0,0,1,0,0,0,1,1,0,4,0,1,1,0.001,0,0.001,0,0,0,0.001,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-36.scen
0.001,1,1,288,1235,225,225,224,225,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-37.scen
0.001,1,1,308,1326,245,243,243,243,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-38.scen
0.003,1,1,346,1526,231,230,230,230,3,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-39.scen
0.002,1,1,350,1556,258,257,257,257,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-40.scen
0.003,1,1,387,1561,216,214,214,214,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-41.scen
0.002,1,1,398,1717,234,233,233,233,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-42.scen
0.001,1,1,339,1472,251,249,249,249,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-43.scen
0.002,1,1,308,1382,221,221,221,221,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-44.scen
0.006,1,1,345,1490,242,238,238,238,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.008,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-45.scen
0.003,1,1,401,1631,222,221,221,221,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-46.scen
0.001,1,1,281,1216,206,205,204,205,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-47.scen
0.001,1,1,271,1201,213,213,213,213,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-48.scen
0.001,1,1,262,1144,212,212,212,212,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-49.scen
0.002,1,1,333,1451,219,219,219,219,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-50.scen
0.001,1,1,332,1336,183,181,181,181,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-51.scen
0.005,2,3,405,1715,231,230,230,230,4,0,1,0,0,0,0,0,0,1,1,0,5,0,0,1,0.001,0,0,0,0,0,0.001,0,0.001,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-52.scen
0.003,2,3,427,1762,234,233,232,233,3,1,0,1,0,0,0,0,0,1,1,0,8,0,1,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-53.scen
0.003,2,3,470,1937,252,251,250,251,3,1,0,1,0,0,0,0,0,1,1,0,6,0,1,1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-54.scen
0.003,1,1,373,1579,224,222,221,222,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-55.scen
0.001,1,1,340,1387,208,206,206,206,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-56.scen
0.001,1,1,294,1290,229,228,228,228,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-57.scen
0.001,1,1,314,1334,231,230,230,230,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-58.scen
0.002,1,1,380,1576,220,220,220,220,3,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-59.scen
0.002,1,3,444,1776,223,220,220,220,2,0,0,0,0,1,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-60.scen
0.002,3,5,466,1943,214,213,212,213,3,1,1,0,0,1,0,0,0,2,1,0,5,0,0.5,0.5,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-61.scen
0.003,5,9,586,2227,211,210,208,210,3,1,4,0,0,0,0,0,0,4,1,0,4,0,0.25,1.25,0,0,0,0,0,0,0.002,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-62.scen
0.001,1,1,289,1252,210,209,209,209,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-63.scen
0.002,1,1,373,1596,243,242,242,242,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-64.scen
0.002,1,1,366,1588,241,240,240,240,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-65.scen
0.001,1,1,297,1303,218,217,217,217,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-66.scen
0.004,3,7,451,1907,257,254,254,254,1,0,3,0,0,0,0,0,0,3,1,0,2,0,0,1.66667,0,0,0,0,0,0,0.001,0,0,0,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-67.scen
0.001,1,1,262,1160,216,216,216,216,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-68.scen
0.004,1,1,305,1371,244,244,244,244,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-69.scen
0.003,2,5,549,2154,264,256,255,256,1,1,0,1,0,1,0,0,0,2,1,0,5,0,0.5,0.5,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-70.scen
0.001,0,1,255,1140,223,222,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-71.scen
0.002,1,1,305,1356,227,226,226,226,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-72.scen
0.003,3,5,404,1723,221,220,216,220,2,2,0,0,0,2,0,0,0,2,1,0,9,0,2,-1.5,0.002,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-73.scen
0.002,2,3,437,1806,234,233,232,233,2,1,0,1,0,0,0,0,0,1,1,0,4,0,2,-1,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-74.scen
0.002,2,3,378,1584,239,239,239,239,2,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-75.scen
0.002,2,3,359,1497,222,221,220,221,1,1,0,1,0,0,0,0,0,1,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-76.scen
0.002,1,1,376,1619,220,220,219,220,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-77.scen
0.002,1,1,327,1419,218,218,218,218,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-78.scen
0.001,1,1,350,1495,254,251,251,251,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-79.scen
0.001,1,1,332,1511,258,258,258,258,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-80.scen
0.003,1,1,317,1404,237,236,236,236,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-81.scen
0.001,0,1,283,1263,243,243,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-82.scen
0.002,1,3,465,1922,280,278,278,278,3,0,0,0,0,1,0,0,0,1,1,0,4,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-83.scen
0.001,1,1,265,1195,209,209,209,209,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-84.scen
0.003,1,1,448,1854,242,240,240,240,3,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-85.scen
0.002,1,1,363,1480,219,219,218,219,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-86.scen
0.001,1,1,323,1414,252,252,252,252,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-87.scen
0.003,2,5,672,2453,240,235,235,235,2,0,1,0,0,1,0,0,0,2,1,0,4,0,0,1,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-88.scen
0.001,1,1,371,1534,227,226,226,226,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-89.scen
0.003,2,5,567,2244,259,256,256,256,2,1,1,1,0,0,0,0,0,2,1,0,4,0,0,1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-90.scen
0.002,1,1,360,1519,224,222,222,222,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-91.scen
0.002,2,3,492,1876,245,241,241,241,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-92.scen
0.002,1,1,344,1479,227,226,226,226,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-93.scen
0.003,1,1,494,1933,272,272,272,272,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-94.scen
0.002,1,1,348,1500,247,246,246,246,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-95.scen
0.001,1,1,257,1124,208,207,207,207,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-96.scen
