runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.003,2,3,458,1436,245,245,243,245,2,1,0,1,0,0,0,0,0,1,1,0,3,0,2,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-38.scen
0.009,1,1,390,1378,230,230,230,230,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.005,0,0,0,0,0,0.002,0,0,0.001,0.001,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-39.scen
0.001,0,1,286,1038,257,257,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-40.scen
0.009,2,5,439,1359,220,214,214,214,1,0,0,0,0,2,0,0,0,2,1,0,3,0,0,1,0.004,0.001,0,0,0,0,0.001,0,0.001,0.001,0.001,0.009,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-41.scen
0.007,2,3,436,1450,235,235,233,235,4,1,0,1,0,0,0,0,0,1,1,0,9,0,2,-2,0.003,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-42.scen
0.003,1,1,335,1166,249,249,249,249,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-43.scen
0.002,1,1,313,1141,221,221,221,221,4,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-44.scen
0.003,4,7,478,1554,246,242,238,242,1,2,0,2,0,1,0,0,0,3,1,0,6,0,1.33333,-0.333333,0.001,0,0.002,0,0,0,0,0,0,0,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-45.scen
0.002,1,1,375,1257,221,221,221,221,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-46.scen
0.002,3,5,453,1411,206,206,204,206,2,0,0,1,0,1,0,0,0,2,1,0,4,0,1,0.5,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-47.scen
0.001,1,1,314,1113,213,213,213,213,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-48.scen
0.002,1,1,322,1121,212,212,212,212,4,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-49.scen
0.002,1,3,357,1237,223,219,219,219,2,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-50.scen
0.002,2,3,341,1065,183,183,181,183,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-51.scen
0.002,1,3,304,1064,232,230,230,230,0,0,0,0,0,1,0,0,0,1,1,0,4,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-52.scen
0.012,2,3,512,1674,234,234,232,234,4,1,0,1,0,0,0,0,0,1,1,0,10,0,2,-1,0.005,0,0,0,0,0,0.003,0,0,0.001,0.001,0.008,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-53.scen
0.003,2,3,429,1461,252,252,250,252,2,1,0,1,0,0,0,0,0,1,1,0,5,0,2,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-54.scen
0.003,3,5,386,1285,225,223,221,223,2,0,0,0,0,2,0,0,0,2,1,0,4,0,2,0,0.002,0,0,0,0,0,0.001,0,0,0,0,0.004,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-55.scen
0.003,1,1,357,1155,208,206,206,206,3,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-56.scen
0.002,2,3,393,1244,230,230,228,230,1,1,0,1,0,0,0,0,0,1,1,0,3,0,2,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-57.scen
0.002,1,1,360,1222,230,230,230,230,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-58.scen
0.002,1,1,356,1220,220,220,220,220,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-59.scen
0.002,3,5,483,1563,224,222,220,222,3,1,0,1,0,1,0,0,0,2,1,0,5,0,2,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-60.scen
