runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.002,2,3,488,1572,210,210,210,210,3,0,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-24.scen
0.003,3,7,429,1403,234,234,228,234,0,3,0,3,0,0,0,0,0,3,1,0,6,0,2,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-25.scen
0.001,1,3,368,1179,229,229,227,229,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-26.scen
0.001,1,1,290,1011,217,217,217,217,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-27.scen
0.001,1,1,324,1148,241,239,239,239,3,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-28.scen
0,0,1,244,875,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-29.scen
0.002,3,5,392,1312,238,238,234,238,1,1,1,1,0,0,0,0,0,2,1,0,4,0,1,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-30.scen
0,0,1,227,802,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-31.scen
0,0,1,255,903,227,227,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-32.scen
0.001,1,1,283,991,217,217,217,217,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-33.scen
0.001,1,1,268,954,231,231,231,231,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-34.scen
0.001,1,1,268,959,226,226,226,226,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-35.scen
0.002,2,5,490,1500,241,241,237,241,0,2,0,2,0,0,0,0,0,2,1,0,3,0,2,-0.5,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-36.scen
0.001,1,3,279,971,226,226,224,226,0,1,0,1,0,0,0,0,0,1,1,0,2,0,2,-1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-37.scen
0.002,2,3,436,1373,245,245,243,245,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-38.scen
0.002,1,1,321,1133,230,230,230,230,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-39.scen
0,0,1,280,1026,257,257,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-40.scen
0.002,1,3,389,1181,216,214,214,214,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.001,0,0,0,0,0,0,0,0,0,0.005,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-41.scen
0.002,3,5,430,1437,235,235,233,235,2,1,1,1,0,0,0,0,0,2,1,0,4,0,1,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-42.scen
0.002,1,1,328,1154,249,249,249,249,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-43.scen
0.001,1,1,291,1058,221,221,221,221,3,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-44.scen
0.002,3,5,444,1450,242,242,238,242,1,2,0,2,0,0,0,0,0,2,1,0,5,0,2,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-45.scen
0,0,1,270,937,221,221,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-46.scen
0.001,2,3,344,1123,206,206,204,206,1,0,0,1,0,0,0,0,0,1,1,0,4,0,2,-1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-47.scen
0.001,1,1,267,937,213,213,213,213,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-48.scen
0,0,1,245,857,212,212,212,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-49.scen
0.001,0,1,253,900,219,219,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-50.scen
0.001,2,3,329,1050,183,183,181,183,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-51.scen
0.001,1,1,299,1055,230,230,230,230,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-52.scen
0.002,2,3,337,1142,234,234,232,234,1,1,0,1,0,0,0,0,0,1,1,0,3,0,2,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-53.scen
0.001,1,3,336,1148,252,252,250,252,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-54.scen
0.001,1,3,325,1080,223,223,221,223,1,0,1,0,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-55.scen
0.001,1,1,347,1124,208,206,206,206,2,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-56.scen
0.001,1,3,332,1114,230,230,228,230,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-57.scen
0.001,1,1,309,1086,232,230,230,230,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-58.scen
