runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.078,40,79,25550,57728,1988,1850,1834,1850,18,7,21,0,2,16,0,0,0,39,1,0,50,1,1.28205,0.692308,0.012,0,0,0,0.001,0,0.015,0,0.002,0.039,0.04,0.028,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-15.scen
0.181,24,44,76594,99899,2078,1972,1942,1972,14,13,10,0,1,12,0,0,0,23,1,0,36,1,2.26087,0.434783,0.047,0,0.002,0,0,0,0.012,0,0.001,0.107,0.111,0.027,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-16.scen
0.032,10,19,8061,21455,1821,1722,1711,1722,12,3,1,0,0,8,0,0,0,9,1,0,38,0,1.77778,0,0.009,0,0.001,0,0,0,0.006,0,0.001,0.009,0.009,0.049,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-17.scen
0.116,51,101,40523,87206,1876,1729,1710,1729,41,14,14,0,0,36,0,0,29,21,1,0,54,0,1.28,0.38,0.017,0,0.002,0,0.001,0,0.028,0,0.005,0.058,0.06,0.03,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-18.scen
0.065,22,43,25510,56355,1957,1839,1829,1839,19,2,8,0,1,12,0,0,0,21,1,0,46,1,1.38095,0.809524,0.009,0.001,0.003,0,0,0,0.007,0,0,0.035,0.037,0.027,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-19.scen
0.13,15,30,41231,64716,2156,2004,1982,2004,13,3,2,0,0,13,0,0,0,15,1,0,52,0,3.6,0.0666667,0.051,0,0,0,0,0,0.008,0,0.001,0.059,0.059,0.028,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-20.scen
0.092,32,63,28330,59805,1945,1834,1817,1834,17,13,13,1,3,14,0,0,0,31,1,0,59,0,1.70968,0.225806,0.018,0,0,0,0.003,0,0.017,0,0,0.043,0.043,0.039,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-21.scen
0.083,32,63,27563,58525,2049,1907,1886,1907,19,9,18,0,0,13,0,0,0,31,1,0,48,0,1.83871,0.548387,0.017,0.001,0,0,0.001,0,0.014,0,0.001,0.04,0.041,0.042,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-22.scen
0.081,30,59,26838,60525,1910,1796,1775,1796,17,6,13,1,0,15,0,0,0,29,1,0,59,2,0.896552,0.344828,0.016,0,0.006,0,0.001,0,0.015,0,0.001,0.034,0.039,0.049,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-23.scen
0.06,18,37,16187,38605,1887,1755,1734,1755,20,6,4,0,1,13,0,0,0,18,1,0,53,2,3.05556,0.166667,0.016,0,0,0,0.002,0,0.012,0,0.001,0.022,0.022,0.028,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-24.scen
0.034,10,19,7879,22076,1894,1824,1807,1824,18,4,2,0,1,6,0,0,0,9,1,0,32,0,2.44444,0.222222,0.009,0.001,0,0,0,0,0.005,0,0,0.01,0.01,0.047,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-25.scen
