runtime,solution cost,solver name,instance name
0.01,777,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-80.scen
0.013,702,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-81.scen
0.01,682,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-82.scen
0.01,770,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-83.scen
0.012,641,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-84.scen
0.017,737,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-85.scen
0.01,712,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-86.scen
0.009,699,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-87.scen
0.012,683,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-88.scen
0.01,658,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-89.scen
0.014,731,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-90.scen
0.009,660,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-91.scen
0.017,720,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-92.scen
0.011,684,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-93.scen
0.011,774,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-94.scen
0.012,699,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-95.scen
0.014,670,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-96.scen
0.012,716,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-97.scen
0.025,693,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-98.scen
0.007,711,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-99.scen
0.014,707,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-100.scen
0.02,910,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-1.scen
0.028,937,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-2.scen
0.023,967,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-3.scen
0.031,955,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-4.scen
0.025,983,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-5.scen
0.034,1012,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-6.scen
0.023,871,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-7.scen
0.032,929,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-8.scen
0.019,877,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-9.scen
0.03,928,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-10.scen
0.024,958,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-11.scen
0.029,966,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-12.scen
0.03,988,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-13.scen
0.035,884,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-14.scen
0.119,1036,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-15.scen
0.022,914,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-16.scen
0.027,989,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-17.scen
0.025,915,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-18.scen
0.025,988,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-19.scen
0.055,951,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-20.scen
0.057,937,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-21.scen
0.037,899,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-22.scen
0.044,916,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-23.scen
0.037,933,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-24.scen
0.066,947,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-25.scen
0.024,885,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-26.scen
0.033,941,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-27.scen
0.023,962,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-28.scen
0.03,927,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-29.scen
0.021,958,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-30.scen
0.02,887,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-31.scen
0.02,871,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-32.scen
0.018,951,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-33.scen
0.016,920,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-34.scen
0.03,933,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-35.scen
0.027,904,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-36.scen
0.026,901,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-37.scen
0.034,984,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-38.scen
0.078,944,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-39.scen
0.048,1029,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-40.scen
0.025,935,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-41.scen
0.036,962,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-42.scen
0.024,944,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-43.scen
0.032,1002,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-44.scen
0.039,958,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-45.scen
0.03,897,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-46.scen
0.058,934,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-47.scen
0.035,912,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-48.scen
0.025,908,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-49.scen
0.03,919,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-50.scen
0.025,914,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-51.scen
0.06,925,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-52.scen
0.038,988,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-53.scen
0.038,952,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-54.scen
0.023,966,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-55.scen
0.042,950,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-56.scen
0.023,897,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-57.scen
0.025,934,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-58.scen
0.012,907,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-59.scen
0.032,973,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-60.scen
0.027,937,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-61.scen
0.043,1014,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-62.scen
0.1,988,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-63.scen
0.032,926,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-64.scen
0.116,965,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-65.scen
0.036,932,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-66.scen
0.053,985,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-67.scen
0.038,919,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-68.scen
0.049,1019,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-69.scen
0.029,957,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-70.scen
0.028,920,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-71.scen
0.024,923,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-72.scen
0.029,917,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-73.scen
0.035,990,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-74.scen
0.065,940,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-75.scen
0.028,903,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-76.scen
0.052,920,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-77.scen
0.03,902,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-78.scen
0.031,940,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-79.scen
0.029,1009,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-80.scen
0.027,916,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-81.scen
0.023,896,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-82.scen
0.024,978,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-83.scen
0.026,894,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-84.scen
0.058,999,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-85.scen
0.04,969,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-86.scen
0.021,912,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-87.scen
0.056,930,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-88.scen
0.021,939,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-89.scen
0.032,967,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-90.scen
0.023,943,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-91.scen
0.026,997,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-92.scen
0.051,912,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-93.scen
0.032,1032,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-94.scen
0.025,935,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-95.scen
0.041,937,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-96.scen
0.042,985,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-97.scen
0.031,898,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-98.scen
0.021,950,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-99.scen
0.028,971,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-100.scen
