runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.011,2,3,2769,11108,1815,1798,1797,1798,4,1,1,0,0,0,0,0,0,1,1,0,6,0,1,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.035,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-1.scen
0.009,1,1,2261,9699,1853,1839,1839,1839,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0.001,0.044,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-2.scen
0.008,2,3,2278,9347,1655,1639,1639,1639,3,0,1,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,0.001,0,0,0,0.001,0,0,0,0,0.035,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-3.scen
0.013,3,5,3783,13382,1903,1879,1879,1879,4,0,2,0,0,0,0,0,0,2,1,0,4,0,-1,2,0.001,0,0,0,0,0,0.001,0,0,0.003,0.003,0.037,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-4.scen
0.017,4,7,3404,12821,1784,1762,1758,1762,9,0,3,0,0,0,0,0,0,3,1,0,11,0,0,1.33333,0.004,0,0,0,0.001,0,0.001,0,0.001,0.003,0.003,0.035,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-5.scen
0.01,1,1,2521,10471,1869,1856,1856,1856,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.039,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-6.scen
0.015,1,1,2563,10718,1796,1789,1786,1789,9,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0.002,0.001,0,0,0,0,0.003,0,0.001,0.001,0.001,0.037,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-7.scen
0.011,2,3,2703,11193,1981,1966,1965,1966,4,1,1,0,0,0,0,0,0,1,1,0,4,0,1,1,0.001,0,0.001,0,0,0,0.001,0,0,0.001,0.001,0.039,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-8.scen
0.014,3,5,2539,10464,1724,1710,1707,1710,8,2,0,2,0,0,0,0,0,2,1,0,10,0,1.5,0,0.002,0.001,0.001,0,0,0,0.003,0,0,0,0.001,0.036,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-9.scen
0.017,6,11,3874,14192,1789,1768,1767,1768,8,0,5,0,0,0,0,0,0,5,1,0,11,0,-0.6,1.4,0.003,0,0,0,0.001,0,0.002,0,0,0.003,0.003,0.048,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-10.scen
